ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
IT,6,72.37666666666667,-0.09028571428571501,0.9476401366569673,0.15839472494022377,0.0021884777544359203,0.6,211.33333333333334,70.21035632426543,68.58703429077578,63.97089916213406,HOLD - Stable but flat
ON,6,65.53,0.4359999999999981,0.757199435516911,0.8557063359198229,0.013058237996640057,0.2,312.0,75.41015926584333,49.61927900942318,63.86885875910803,HOLD - Modest potential
NEM,6,81.19833333333334,0.5179999999999998,0.5914475907775052,1.1503103445978777,0.014166674331548813,0.6,104.33333333333333,78.32676029017027,48.02455862514879,63.656106091813626,BUY - High score acceptable risk
FICO,6,76.95833333333333,-0.1048571428571425,0.8766627252313346,0.19126043907602863,0.0024852466366132578,0.6,152.0,68.05135709327871,67.46650222926145,62.204067761456294,WATCH - Needs more analysis
PDD,6,82.46166666666666,0.030571428571427972,0.733988674003639,0.06094168432927286,0.00073903047067453,0.6,90.33333333333333,83.94575717304171,60.52592937279674,61.91273051295836,BUY - High score acceptable risk
ATI,6,69.02,0.18571428571428655,0.7869249394673183,0.3575378767813762,0.00518020684991852,0.6,249.66666666666666,85.0897274990277,54.31355932203431,61.68886245631631,HOLD - Modest potential
RDDT,6,90.60666666666667,0.16857142857142834,0.5994764698453674,0.37182731953899395,0.004103752331016782,0.6,22.166666666666668,79.57391886225935,54.31656467778926,61.04102419652731,BUY - High score acceptable risk
DT,6,85.36666666666667,0.2011428571428565,0.6189371675006027,0.43664122063263183,0.005114891299874641,0.2,56.5,72.05662589503062,52.83660286563479,60.57401174050884,BUY - Quality growth
RRC,6,63.645,0.22142857142857203,0.8076770502054067,0.42078300029033283,0.006611407027894301,0.6,347.0,85.56917080337277,51.40460586032311,59.640778091316356,BUY - Quality growth
ONON,6,91.55666666666667,-0.1285714285714294,0.7161719284181811,0.25946526207225135,0.0028339308487157462,0.2,18.833333333333332,55.201764767673865,65.57031452620727,59.32470426522744,WATCH - Needs more analysis
ATGE,6,73.45833333333333,0.219142857142856,0.6943934812588166,0.4491256938640747,0.006114019655551783,0.2,197.0,74.22040247220932,51.0089878108039,59.10322235341042,BUY - Quality growth
GFS,6,68.26666666666667,-0.11485714285714357,0.9448684466965447,0.20179747823553873,0.0029560177475908994,1.0,261.8333333333333,78.05045162613726,64.50301929448412,59.00087637256272,WATCH - Needs more analysis
CLS,6,70.25999999999999,0.2691428571428572,0.7034755034089131,0.5480267633367327,0.0077999823987579394,0.2,232.0,74.3242668623916,49.42618886951023,58.89433277309821,HOLD - Modest potential
APP,6,82.47833333333334,-0.041999999999999565,0.7335445544554668,0.0837489635093391,0.0010154056238123842,0.0,89.83333333333333,51.90479607128277,60.50153227722949,58.59825138509527,HOLD - Stable but flat
DDOG,6,84.91666666666667,0.19257142857142884,0.6044011991981738,0.4230313883809969,0.004981723906351288,0.2,62.5,71.63386358531008,51.323735165244926,58.53683932327166,BUY - High score acceptable risk
GRAB,6,82.82333333333334,0.18742857142857197,0.6140697685480223,0.40847956565237914,0.0049319382499180475,0.2,87.16666666666667,71.92889923144887,50.8593051303757,57.82607608395157,BUY - High score acceptable risk
CCJ,6,75.00333333333333,0.1594285714285698,0.6886248027955097,0.3281090604594071,0.004374593046434476,0.6,174.5,82.22128477922185,51.64915562567255,57.709821953640166,HOLD - Modest potential
SSRM,6,79.84333333333335,0.11200000000000007,0.6645408678102799,0.23463920293837526,0.0029387450791764106,0.0,118.0,69.64235152639075,53.05915802219879,57.47466416842662,HOLD - Modest potential
ITRI,6,68.11666666666666,0.23600000000000015,0.7206328864353354,0.4747865017270635,0.006970195767952976,0.4,265.3333333333333,78.92196701626476,49.08711011435359,57.42991030733923,HOLD - Modest potential
CAVA,6,75.285,-0.06599999999999967,0.7978021978021919,0.12619429464123924,0.0016762209555852992,0.4,169.0,61.76644383850723,60.06253846153801,57.09911798240756,HOLD - Stable but flat
DAR,6,42.495,0.8020000000000014,0.9402978092433645,1.4124889380097834,0.03323894429955956,0.6,727.8333333333334,86.88503984734498,39.957955403796774,56.6317585084505,HOLD - Modest potential
SNPS,6,77.585,-0.24257142857142885,0.8769882163997015,0.4423705083599803,0.005701753023909008,1.0,143.0,75.73947118960015,68.04113076937084,56.181324345838036,WATCH - Needs more analysis
BKNG,6,83.44000000000001,-0.12914285714285745,0.7373998411896281,0.2568397684679432,0.0030781372059916485,0.6,81.33333333333333,63.81418151508968,61.52864274886257,55.64259575587104,WATCH - Needs more analysis
TAL,6,84.55666666666667,-0.21657142857142936,0.7768857719766372,0.41962946618283326,0.004962701141437693,0.6,66.83333333333333,64.81030304515535,65.69087125910453,55.38094686977741,WATCH - Needs more analysis
CNX,6,52.05666666666667,0.2531428571428567,0.8979044975521954,0.45624067722590766,0.00876430832860167,0.6,549.0,88.0607040937057,46.74191512757545,55.21293640202893,BUY - Steady performer
SE,6,86.49666666666667,0.07257142857142836,0.6050265708033844,0.15933891203622863,0.0018421393352679714,0.0,42.166666666666664,67.96658319057474,52.33278161925674,55.169982178592726,BUY - High score acceptable risk
AMD,6,83.86666666666667,0.17257142857142552,0.5780881249933859,0.3876281150220571,0.0046219568563838275,0.4,76.0,74.8804480641632,48.48232408277864,54.62082311353459,BUY - High score acceptable risk
BRO,6,67.7,0.3079999999999993,0.6623523779125438,0.6463229326995389,0.009546867543567782,0.2,273.6666666666667,72.91588458301953,44.841255984679215,54.52052949576928,HOLD - Modest potential
NICE,6,81.86,-0.12857142857142698,0.7349738675958086,0.25612496949731145,0.0031288171206610245,0.2,97.0,55.73633431580816,60.164960801392894,54.434213598976555,WATCH - Needs more analysis
PBR,6,45.87,0.3062857142857137,0.9560280855878343,0.5349766350038091,0.011662887181247202,1.0,673.1666666666666,97.5145538495103,43.85300828591396,53.27303718818523,HOLD - Modest potential
EQNR,6,63.94,0.3285714285714282,0.6782816522889731,0.681346705674383,0.010656032306449532,0.2,342.8333333333333,73.28284633802424,43.36932884735694,53.2679697437804,HOLD - Modest potential
NFLX,6,86.56,-0.08399999999999913,0.6411214953270912,0.17916472867168803,0.002069832817371627,0.2,41.0,53.026661578075576,55.495476635513015,52.01764683269025,HOLD - Stable but flat
FRO,6,47.50666666666667,0.45885714285714274,0.8405983704508433,0.8547254269972051,0.017991694365644226,0.6,633.8333333333334,85.41878167696088,39.93402658555139,51.85192917924614,HOLD - Modest potential
HAE,6,56.67000000000001,-0.07828571428571475,0.9697235856367863,0.13576941236277607,0.0023957898775856016,1.0,470.0,78.85212858134503,54.95423559803669,51.742386585127996,HOLD - Stable but flat
THC,6,54.653333333333336,0.2565714285714291,0.7970519240906733,0.490804328514826,0.008980318282169298,0.6,508.3333333333333,85.01352589450326,43.561544491302264,51.553305574331134,HOLD - Modest potential
QRVO,6,67.675,-0.10142857142857097,0.8237735725724652,0.1908533468399233,0.0028201455018828712,1.0,273.8333333333333,74.43119262698568,55.74887652384158,51.54040166533739,WATCH - Needs more analysis
ULTA,6,69.595,0.1037142857142868,0.6856362359185171,0.21391197566600684,0.003073668735771346,0.6,240.16666666666666,82.26172020397837,47.716853838749195,51.39888645585865,HOLD - Modest potential
UTHR,6,90.82333333333334,-0.05428571428571405,0.5864832665439164,0.12106013198223106,0.0013329188385755978,0.6,21.666666666666668,59.461206112459934,53.2663652117403,51.10244379467839,HOLD - Stable but flat
SPXC,6,67.84,-0.26228571428571534,0.9259278792273709,0.46551047249229754,0.006861887861030329,0.6,270.0,69.0916475907181,62.81494732678484,51.058746753388064,WATCH - Needs more analysis
WBD,6,42.781666666666666,0.5282857142857134,0.8962978045673908,0.9529850762501758,0.022275548161210235,0.6,725.0,86.66137932090069,38.34511390906726,50.99483370443345,HOLD - Modest potential
GRBK,6,70.58666666666666,-0.16799999999999987,0.8211016291699067,0.31663157700323413,0.004485713690072264,1.0,228.5,74.18447750608998,57.95882699767314,50.80677239519697,WATCH - Needs more analysis
WING,6,71.36,-0.3400000000000001,0.9264517310862797,0.6032688731679545,0.008453879949102502,1.0,220.66666666666666,76.94816393767815,66.11159553031692,50.57718207367927,REDUCE - Weakening trend
BHP,6,73.29166666666667,-0.25628571428571384,0.8403066259827904,0.47747309406452954,0.006514698270351739,0.6,199.16666666666666,66.55772895244854,61.587473129322014,50.300114046930645,WATCH - Needs more analysis
DLTR,6,45.92666666666667,0.21085714285714294,0.9470861687205137,0.37003002881147645,0.00805697551483836,0.6,672.0,89.60688751013157,43.49651077543746,50.15462158933566,HOLD - Modest potential
ILMN,6,57.97833333333333,0.06885714285714176,0.8159926944060762,0.13018149723452127,0.002245347352192278,0.2,443.6666666666667,78.25524609696306,47.30989643384029,49.744463536650805,BUY - Steady performer
GOLD,6,74.28833333333333,0.4088571428571422,0.5254012489143687,0.9633174739178947,0.01296727804614311,0.2,185.5,68.46530966281675,39.031183113100255,49.69520219919795,HOLD - Modest potential
UPWK,6,79.70833333333333,-0.44599999999999884,0.8756243475636103,0.8139905131852279,0.01021211307707552,0.2,118.5,59.24751911920076,69.79455737038276,49.40332017974875,REDUCE - Weakening trend
MOS,6,47.57333333333333,0.32114285714285795,0.847599964218622,0.595725514720404,0.012522257176017461,1.0,632.6666666666666,94.17577320895691,40.32315563109391,49.3477898352359,HOLD - Modest potential
