ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
FDS,12,68.91416666666665,0.28947552447552466,0.6494661196772964,1.2399694776709451,0.017992954680401158,0.2727272727272727,255.66666666666666,73.13923357682424,44.75741641579447,58.61406724055907,HOLD - Modest potential
AYI,12,67.03833333333334,0.2786013986013988,0.6707701559933834,1.1742858349746987,0.017516632299550486,0.2727272727272727,289.4166666666667,73.82598690439191,44.96731330753644,58.50570590036483,HOLD - Modest potential
FHI,12,82.48083333333334,0.1935314685314688,0.5757950730389135,0.8804303714030375,0.010674363192293613,0.18181818181818182,91.25,69.84277950830169,47.49205745347712,58.16125788220311,BUY - High score acceptable risk
MRVL,12,70.59916666666668,0.1959790209790209,0.6693132551636657,0.8269366998480341,0.011713122673988607,0.2727272727272727,230.58333333333334,74.36263084205656,47.252958053508834,57.9835095518806,HOLD - Modest potential
ASML,12,87.16249999999998,0.21297202797202738,0.5347290713346948,1.0053865342908341,0.011534622507280474,0.09090909090909091,40.833333333333336,66.70659170749462,46.60832268021033,57.9629596759202,BUY - High score acceptable risk
DY,12,60.77416666666667,0.10947552447552429,0.8408214406660834,0.412137888198705,0.006781465066550288,0.6363636363636364,400.5,87.2737694406002,51.10022237194734,57.92348000784482,BUY - Steady performer
DUOL,12,93.52,-0.14895104895104935,0.7488333984746371,0.594194132137526,0.006353658384704085,0.6363636363636364,10.416666666666666,64.55690884304144,70.03089942534807,57.56296078670321,WATCH - Needs more analysis
NOW,12,89.85666666666667,-0.050279720279720344,0.6825258441998439,0.21009257218876015,0.0023380855309058147,0.09090909090909091,24.666666666666668,52.06014859108655,61.32949727365064,57.49513329219833,HOLD - Stable but flat
GNW,12,57.234166666666674,0.3059090909090911,0.753894226318699,1.2162268040496766,0.021250013320417753,0.09090909090909091,463.5833333333333,72.31000727570101,43.14850779816214,57.03972972822301,HOLD - Modest potential
LEVI,12,56.198333333333345,0.28258741258741266,0.7706738720549096,1.1112068014350687,0.01977294940125867,0.2727272727272727,485.5,76.59746667606687,43.3105871530325,56.48691434302464,HOLD - Modest potential
